dataset,ratio_evaluation,evaluation_method,feature_selection,learner,accuracy,f1_score,precision,recall,top 1,top 2,top 3,top 4,top 5,top 6,top 7,top 8,top 9,top 10
turma_2,1.0,holdout (33/67),gain_ratio (10),svm,0.9285714285714286,0.888888888888889,1.0,0.8,activities_incomplete,grades_below_5,grades_between_0_2_5,grades_between_7_5_10,grades_below_mean,activities_complete_below_average,activities_incomplete_below_average,sequencial_missing_12,sequencial_missing_5,attendance_below_mean
turma_2,1.0,xvalidation (k=10),raw,random_forest,0.9616279069767442,0.9481946624803768,0.9526813880126183,0.94375,,,,,,,,,,
turma_2,1.0,xvalidation (k=10),raw,knn,0.9534883720930233,0.9375,0.9375,0.9375,,,,,,,,,,
turma_2,1.0,xvalidation (k=10),raw,tree,0.9302325581395349,0.9032258064516129,0.9333333333333333,0.875,,,,,,,,,,
turma_2,1.0,xvalidation (k=10),raw,naive_bayes,0.9534883720930233,0.9393939393939394,0.9117647058823529,0.96875,,,,,,,,,,
turma_2,1.0,xvalidation (k=10),raw,logistic_regression,0.9534883720930233,0.9375,0.9375,0.9375,,,,,,,,,,
turma_2,1.0,xvalidation (k=10),raw,neural_network,0.9604651162790697,0.9473684210526315,0.9386503067484663,0.95625,,,,,,,,,,
turma_2,1.0,xvalidation (k=10),raw,gradient_boosting,0.9441860465116279,0.9225806451612903,0.9533333333333334,0.89375,,,,,,,,,,
turma_2,1.0,xvalidation (k=10),raw,svm,0.9767441860465116,0.96875,0.96875,0.96875,,,,,,,,,,
turma_2,1.0,"random (n=10, test=33%)",raw,random_forest,0.9617241379310345,0.9488714877936435,0.9554730983302412,0.9423604757548033,,,,,,,,,,
turma_2,1.0,"random (n=10, test=33%)",raw,knn,0.9672413793103448,0.9563619660082683,0.9515539305301646,0.961218836565097,,,,,,,,,,
turma_2,1.0,"random (n=10, test=33%)",raw,tree,0.9365517241379311,0.9119617224880383,0.9225556631171346,0.9016083254493851,,,,,,,,,,
turma_2,1.0,"random (n=10, test=33%)",raw,naive_bayes,0.9437931034482758,0.9286027157249233,0.885547201336675,0.9760589318600368,,,,,,,,,,
turma_2,1.0,"random (n=10, test=33%)",raw,logistic_regression,0.9551724137931035,0.9407474931631722,0.9322493224932249,0.9494020239190433,,,,,,,,,,
turma_2,1.0,"random (n=10, test=33%)",raw,neural_network,0.9527586206896552,0.9368954398894519,0.9170423805229937,0.9576271186440678,,,,,,,,,,
turma_2,1.0,"random (n=10, test=33%)",raw,gradient_boosting,0.9451724137931035,0.9248937175247993,0.9504854368932039,0.9006439742410304,,,,,,,,,,
turma_2,1.0,"random (n=10, test=33%)",raw,svm,0.9593103448275863,0.9440758293838862,0.9369708372530574,0.9512893982808023,,,,,,,,,,
turma_2,1.0,holdout (33/67),raw,random_forest,0.8928571428571429,0.8235294117647058,1.0,0.7,,,,,,,,,,
turma_2,1.0,holdout (33/67),raw,knn,0.9285714285714286,0.888888888888889,1.0,0.8,,,,,,,,,,
turma_2,1.0,holdout (33/67),raw,tree,0.8928571428571429,0.8235294117647058,1.0,0.7,,,,,,,,,,
turma_2,1.0,holdout (33/67),raw,naive_bayes,0.9642857142857143,0.9473684210526316,1.0,0.9,,,,,,,,,,
turma_2,1.0,holdout (33/67),raw,logistic_regression,0.8928571428571429,0.8235294117647058,1.0,0.7,,,,,,,,,,
turma_2,1.0,holdout (33/67),raw,neural_network,0.9285714285714286,0.888888888888889,1.0,0.8,,,,,,,,,,
turma_2,1.0,holdout (33/67),raw,gradient_boosting,0.8928571428571429,0.8235294117647058,1.0,0.7,,,,,,,,,,
turma_2,1.0,holdout (33/67),raw,svm,0.9285714285714286,0.888888888888889,1.0,0.8,,,,,,,,,,
turma_2,0.75,xvalidation (k=10),anova (5),random_forest,0.958139534883721,0.9440993788819876,0.9382716049382716,0.95,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_2,0.75,xvalidation (k=10),anova (5),knn,0.9627906976744186,0.9503105590062112,0.9444444444444444,0.95625,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_2,0.75,xvalidation (k=10),anova (5),tree,0.9476744186046512,0.9308755760368663,0.9154078549848943,0.946875,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_2,0.75,xvalidation (k=10),anova (5),naive_bayes,0.9151162790697674,0.8952654232424677,0.8275862068965517,0.975,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_2,0.75,xvalidation (k=10),anova (5),logistic_regression,0.9511627906976744,0.9349845201238389,0.9263803680981595,0.94375,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_2,0.75,xvalidation (k=10),anova (5),neural_network,0.9674418604651163,0.95679012345679,0.9451219512195121,0.96875,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_2,0.75,xvalidation (k=10),anova (5),gradient_boosting,0.9511627906976744,0.9347826086956522,0.9290123456790124,0.940625,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_2,0.75,xvalidation (k=10),anova (5),svm,0.9662790697674418,0.9544740973312401,0.9589905362776026,0.95,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_2,0.75,"random (n=10, test=33%)",anova (5),random_forest,0.9513793103448276,0.9340813464235624,0.9284386617100372,0.9397930385700847,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_2,0.75,"random (n=10, test=33%)",anova (5),knn,0.96,0.9442307692307692,0.9451395572666025,0.9433237271853987,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_2,0.75,"random (n=10, test=33%)",anova (5),tree,0.94,0.9198156682027651,0.9015356820234869,0.9388523047977423,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_2,0.75,"random (n=10, test=33%)",anova (5),naive_bayes,0.9179310344827586,0.8983774551665243,0.8497576736672051,0.9528985507246377,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_2,0.75,"random (n=10, test=33%)",anova (5),logistic_regression,0.95,0.9345963013080739,0.9160035366931919,0.9539594843462247,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_2,0.75,"random (n=10, test=33%)",anova (5),neural_network,0.9658620689655173,0.9565217391304348,0.9363714531384351,0.9775583482944344,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_2,0.75,"random (n=10, test=33%)",anova (5),gradient_boosting,0.9455172413793104,0.9287003610108304,0.9212175470008953,0.9363057324840764,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_2,0.75,"random (n=10, test=33%)",anova (5),svm,0.97,0.9597780859916782,0.9620018535681186,0.9575645756457565,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_2,0.75,holdout (33/67),anova (5),random_forest,0.8928571428571429,0.8235294117647058,1.0,0.7,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_2,0.75,holdout (33/67),anova (5),knn,0.9464285714285714,0.9189189189189189,1.0,0.85,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_2,0.75,holdout (33/67),anova (5),tree,0.8785714285714286,0.7976190476190478,0.9852941176470589,0.67,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_2,0.75,holdout (33/67),anova (5),naive_bayes,0.9607142857142857,0.9441624365482233,0.9587628865979382,0.93,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_2,0.75,holdout (33/67),anova (5),logistic_regression,0.875,0.787878787878788,1.0,0.65,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_2,0.75,holdout (33/67),anova (5),neural_network,0.9178571428571428,0.8700564971751412,1.0,0.77,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_2,0.75,holdout (33/67),anova (5),gradient_boosting,0.875,0.787878787878788,1.0,0.65,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_2,0.75,holdout (33/67),anova (5),svm,0.9214285714285714,0.8764044943820225,1.0,0.78,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,,,,,
turma_2,0.75,xvalidation (k=10),anova (10),random_forest,0.9674418604651163,0.9563862928348908,0.953416149068323,0.959375,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete
turma_2,0.75,xvalidation (k=10),anova (10),knn,0.9662790697674418,0.9546165884194053,0.9561128526645768,0.953125,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete
turma_2,0.75,xvalidation (k=10),anova (10),tree,0.9546511627906977,0.9397217928902627,0.9296636085626911,0.95,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete
turma_2,0.75,xvalidation (k=10),anova (10),naive_bayes,0.9313953488372093,0.9136163982430454,0.859504132231405,0.975,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete
turma_2,0.75,xvalidation (k=10),anova (10),logistic_regression,0.9569767441860465,0.9422776911076443,0.940809968847352,0.94375,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete
turma_2,0.75,xvalidation (k=10),anova (10),neural_network,0.9686046511627907,0.9587786259541985,0.9373134328358209,0.98125,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete
turma_2,0.75,xvalidation (k=10),anova (10),gradient_boosting,0.958139534883721,0.9439252336448599,0.9409937888198758,0.946875,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete
turma_2,0.75,xvalidation (k=10),anova (10),svm,0.9686046511627907,0.957613814756672,0.9621451104100947,0.953125,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete
turma_2,0.75,"random (n=10, test=33%)",anova (10),random_forest,0.9620689655172414,0.9486940298507462,0.9540337711069419,0.9434137291280148,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete
turma_2,0.75,"random (n=10, test=33%)",anova (10),knn,0.9672413793103448,0.9559164733178654,0.9466911764705882,0.9653233364573571,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete
turma_2,0.75,"random (n=10, test=33%)",anova (10),tree,0.9486206896551724,0.9284685549687951,0.9174573055028463,0.9397473275024295,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete
turma_2,0.75,"random (n=10, test=33%)",anova (10),naive_bayes,0.9275862068965517,0.9074074074074074,0.8518211920529801,0.970754716981132,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete
turma_2,0.75,"random (n=10, test=33%)",anova (10),logistic_regression,0.9544827586206897,0.94,0.9332129963898917,0.9468864468864469,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete
turma_2,0.75,"random (n=10, test=33%)",anova (10),neural_network,0.9634482758620689,0.9538729329852046,0.9272419627749577,0.982078853046595,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete
turma_2,0.75,"random (n=10, test=33%)",anova (10),gradient_boosting,0.9424137931034483,0.9222894369474175,0.9201485608170845,0.9244402985074627,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete
turma_2,0.75,"random (n=10, test=33%)",anova (10),svm,0.9627586206896551,0.9499536607970344,0.9412304866850322,0.9588400374181478,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete
turma_2,0.75,holdout (33/67),anova (10),random_forest,0.8928571428571429,0.8235294117647058,1.0,0.7,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete
turma_2,0.75,holdout (33/67),anova (10),knn,0.9464285714285714,0.9189189189189189,1.0,0.85,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete
turma_2,0.75,holdout (33/67),anova (10),tree,0.8785714285714286,0.7976190476190478,0.9852941176470589,0.67,grades_average,grades_between_0_2_5,grades_below_5,grades_below_mean,grades_between_7_5_10,important_activities_complete_below_average,important_activities_incomplete,important_activities_incomplete_below_average,important_grades_below_mean,activities_incomplete
